,paircolors,pairshapes,pairstripes,item1name,item1features,item2name,item2feature,colormatch,shapematch,stripematch,colshstr_match,mybinary,totalmatch
347,"('green', 'red')","('square', 'square')","('horizontal', 'vertical')",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",0,1,0,010,10,1
348,"('green', 'red')","('square', 'square')","('horizontal', 'diagonal')",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",0,1,0,010,10,1
349,"('green', 'red')","('square', 'circle')","('horizontal', 'horizontal')",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,1,001,1,1
350,"('green', 'red')","('square', 'circle')","('horizontal', 'vertical')",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
351,"('green', 'red')","('square', 'circle')","('horizontal', 'diagonal')",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
352,"('green', 'blue')","('square', 'triangle')","('vertical', 'horizontal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
353,"('green', 'blue')","('square', 'triangle')","('vertical', 'vertical')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,1,001,1,1
354,"('green', 'blue')","('square', 'triangle')","('vertical', 'diagonal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
355,"('green', 'blue')","('square', 'square')","('vertical', 'horizontal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,1,0,010,10,1
356,"('green', 'blue')","('square', 'square')","('vertical', 'vertical')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,1,1,011,11,2
357,"('green', 'blue')","('square', 'square')","('vertical', 'diagonal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,1,0,010,10,1
358,"('green', 'blue')","('square', 'circle')","('vertical', 'horizontal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
359,"('green', 'blue')","('square', 'circle')","('vertical', 'vertical')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,0,1,001,1,1
360,"('green', 'blue')","('square', 'circle')","('vertical', 'diagonal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
361,"('green', 'green')","('square', 'triangle')","('vertical', 'horizontal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,0,100,100,1
362,"('green', 'green')","('square', 'triangle')","('vertical', 'vertical')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,1,101,101,2
363,"('green', 'green')","('square', 'triangle')","('vertical', 'diagonal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,0,100,100,1
364,"('green', 'green')","('square', 'square')","('vertical', 'horizontal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",1,1,0,110,110,2
365,"('green', 'green')","('square', 'square')","('vertical', 'vertical')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",1,1,1,111,111,3
366,"('green', 'green')","('square', 'square')","('vertical', 'diagonal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",1,1,0,110,110,2
367,"('green', 'green')","('square', 'circle')","('vertical', 'horizontal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",1,0,0,100,100,1
368,"('green', 'green')","('square', 'circle')","('vertical', 'vertical')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",1,0,1,101,101,2
369,"('green', 'green')","('square', 'circle')","('vertical', 'diagonal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",1,0,0,100,100,1
370,"('green', 'red')","('square', 'triangle')","('vertical', 'horizontal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
371,"('green', 'red')","('square', 'triangle')","('vertical', 'vertical')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,1,001,1,1
372,"('green', 'red')","('square', 'triangle')","('vertical', 'diagonal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
373,"('green', 'red')","('square', 'square')","('vertical', 'horizontal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",0,1,0,010,10,1
374,"('green', 'red')","('square', 'square')","('vertical', 'vertical')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",0,1,1,011,11,2
375,"('green', 'red')","('square', 'square')","('vertical', 'diagonal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",0,1,0,010,10,1
376,"('green', 'red')","('square', 'circle')","('vertical', 'horizontal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
377,"('green', 'red')","('square', 'circle')","('vertical', 'vertical')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",0,0,1,001,1,1
378,"('green', 'red')","('square', 'circle')","('vertical', 'diagonal')",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,0,000,0,0
379,"('green', 'blue')","('square', 'triangle')","('diagonal', 'horizontal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
380,"('green', 'blue')","('square', 'triangle')","('diagonal', 'vertical')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
381,"('green', 'blue')","('square', 'triangle')","('diagonal', 'diagonal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,1,001,1,1
382,"('green', 'blue')","('square', 'square')","('diagonal', 'horizontal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,1,0,010,10,1
383,"('green', 'blue')","('square', 'square')","('diagonal', 'vertical')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,1,0,010,10,1
384,"('green', 'blue')","('square', 'square')","('diagonal', 'diagonal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,1,1,011,11,2
385,"('green', 'blue')","('square', 'circle')","('diagonal', 'horizontal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
386,"('green', 'blue')","('square', 'circle')","('diagonal', 'vertical')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
387,"('green', 'blue')","('square', 'circle')","('diagonal', 'diagonal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,1,001,1,1
388,"('green', 'green')","('square', 'triangle')","('diagonal', 'horizontal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,0,100,100,1
389,"('green', 'green')","('square', 'triangle')","('diagonal', 'vertical')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,0,100,100,1
390,"('green', 'green')","('square', 'triangle')","('diagonal', 'diagonal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,1,101,101,2
391,"('green', 'green')","('square', 'square')","('diagonal', 'horizontal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",1,1,0,110,110,2
392,"('green', 'green')","('square', 'square')","('diagonal', 'vertical')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",1,1,0,110,110,2
393,"('green', 'green')","('square', 'square')","('diagonal', 'diagonal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",1,1,1,111,111,3
394,"('green', 'green')","('square', 'circle')","('diagonal', 'horizontal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",1,0,0,100,100,1
395,"('green', 'green')","('square', 'circle')","('diagonal', 'vertical')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",1,0,0,100,100,1
396,"('green', 'green')","('square', 'circle')","('diagonal', 'diagonal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",1,0,1,101,101,2
397,"('green', 'red')","('square', 'triangle')","('diagonal', 'horizontal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
398,"('green', 'red')","('square', 'triangle')","('diagonal', 'vertical')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
399,"('green', 'red')","('square', 'triangle')","('diagonal', 'diagonal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,1,001,1,1
400,"('green', 'red')","('square', 'square')","('diagonal', 'horizontal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",0,1,0,010,10,1
401,"('green', 'red')","('square', 'square')","('diagonal', 'vertical')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",0,1,0,010,10,1
402,"('green', 'red')","('square', 'square')","('diagonal', 'diagonal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",0,1,1,011,11,2
403,"('green', 'red')","('square', 'circle')","('diagonal', 'horizontal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",0,0,0,000,0,0
404,"('green', 'red')","('square', 'circle')","('diagonal', 'vertical')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",0,0,0,000,0,0
405,"('green', 'red')","('square', 'circle')","('diagonal', 'diagonal')",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",0,0,1,001,1,1
406,"('green', 'blue')","('circle', 'triangle')","('horizontal', 'horizontal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,1,001,1,1
407,"('green', 'blue')","('circle', 'triangle')","('horizontal', 'vertical')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
408,"('green', 'blue')","('circle', 'triangle')","('horizontal', 'diagonal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
409,"('green', 'blue')","('circle', 'square')","('horizontal', 'horizontal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,0,1,001,1,1
410,"('green', 'blue')","('circle', 'square')","('horizontal', 'vertical')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
411,"('green', 'blue')","('circle', 'square')","('horizontal', 'diagonal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
412,"('green', 'blue')","('circle', 'circle')","('horizontal', 'horizontal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,1,011,11,2
413,"('green', 'blue')","('circle', 'circle')","('horizontal', 'vertical')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,1,0,010,10,1
414,"('green', 'blue')","('circle', 'circle')","('horizontal', 'diagonal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,0,010,10,1
415,"('green', 'green')","('circle', 'triangle')","('horizontal', 'horizontal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,1,101,101,2
416,"('green', 'green')","('circle', 'triangle')","('horizontal', 'vertical')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,0,100,100,1
417,"('green', 'green')","('circle', 'triangle')","('horizontal', 'diagonal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,0,100,100,1
418,"('green', 'green')","('circle', 'square')","('horizontal', 'horizontal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",1,0,1,101,101,2
419,"('green', 'green')","('circle', 'square')","('horizontal', 'vertical')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",1,0,0,100,100,1
420,"('green', 'green')","('circle', 'square')","('horizontal', 'diagonal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",1,0,0,100,100,1
421,"('green', 'green')","('circle', 'circle')","('horizontal', 'horizontal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",1,1,1,111,111,3
422,"('green', 'green')","('circle', 'circle')","('horizontal', 'vertical')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",1,1,0,110,110,2
423,"('green', 'green')","('circle', 'circle')","('horizontal', 'diagonal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",1,1,0,110,110,2
424,"('green', 'red')","('circle', 'triangle')","('horizontal', 'horizontal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,1,001,1,1
425,"('green', 'red')","('circle', 'triangle')","('horizontal', 'vertical')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
426,"('green', 'red')","('circle', 'triangle')","('horizontal', 'diagonal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
427,"('green', 'red')","('circle', 'square')","('horizontal', 'horizontal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",0,0,1,001,1,1
428,"('green', 'red')","('circle', 'square')","('horizontal', 'vertical')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
429,"('green', 'red')","('circle', 'square')","('horizontal', 'diagonal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
430,"('green', 'red')","('circle', 'circle')","('horizontal', 'horizontal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,1,011,11,2
431,"('green', 'red')","('circle', 'circle')","('horizontal', 'vertical')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",0,1,0,010,10,1
432,"('green', 'red')","('circle', 'circle')","('horizontal', 'diagonal')",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,0,010,10,1
433,"('green', 'blue')","('circle', 'triangle')","('vertical', 'horizontal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
434,"('green', 'blue')","('circle', 'triangle')","('vertical', 'vertical')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,1,001,1,1
435,"('green', 'blue')","('circle', 'triangle')","('vertical', 'diagonal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
436,"('green', 'blue')","('circle', 'square')","('vertical', 'horizontal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
437,"('green', 'blue')","('circle', 'square')","('vertical', 'vertical')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,0,1,001,1,1
438,"('green', 'blue')","('circle', 'square')","('vertical', 'diagonal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
439,"('green', 'blue')","('circle', 'circle')","('vertical', 'horizontal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,0,010,10,1
440,"('green', 'blue')","('circle', 'circle')","('vertical', 'vertical')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,1,1,011,11,2
441,"('green', 'blue')","('circle', 'circle')","('vertical', 'diagonal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,0,010,10,1
442,"('green', 'green')","('circle', 'triangle')","('vertical', 'horizontal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,0,100,100,1
443,"('green', 'green')","('circle', 'triangle')","('vertical', 'vertical')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,1,101,101,2
444,"('green', 'green')","('circle', 'triangle')","('vertical', 'diagonal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,0,100,100,1
445,"('green', 'green')","('circle', 'square')","('vertical', 'horizontal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",1,0,0,100,100,1
446,"('green', 'green')","('circle', 'square')","('vertical', 'vertical')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",1,0,1,101,101,2
447,"('green', 'green')","('circle', 'square')","('vertical', 'diagonal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",1,0,0,100,100,1
448,"('green', 'green')","('circle', 'circle')","('vertical', 'horizontal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",1,1,0,110,110,2
449,"('green', 'green')","('circle', 'circle')","('vertical', 'vertical')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",1,1,1,111,111,3
450,"('green', 'green')","('circle', 'circle')","('vertical', 'diagonal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",1,1,0,110,110,2
451,"('green', 'red')","('circle', 'triangle')","('vertical', 'horizontal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
452,"('green', 'red')","('circle', 'triangle')","('vertical', 'vertical')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,1,001,1,1
453,"('green', 'red')","('circle', 'triangle')","('vertical', 'diagonal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,0,000,0,0
454,"('green', 'red')","('circle', 'square')","('vertical', 'horizontal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
455,"('green', 'red')","('circle', 'square')","('vertical', 'vertical')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",0,0,1,001,1,1
456,"('green', 'red')","('circle', 'square')","('vertical', 'diagonal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",0,0,0,000,0,0
457,"('green', 'red')","('circle', 'circle')","('vertical', 'horizontal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,0,010,10,1
458,"('green', 'red')","('circle', 'circle')","('vertical', 'vertical')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",0,1,1,011,11,2
459,"('green', 'red')","('circle', 'circle')","('vertical', 'diagonal')",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,0,010,10,1
460,"('green', 'blue')","('circle', 'triangle')","('diagonal', 'horizontal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
461,"('green', 'blue')","('circle', 'triangle')","('diagonal', 'vertical')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
462,"('green', 'blue')","('circle', 'triangle')","('diagonal', 'diagonal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,1,001,1,1
463,"('green', 'blue')","('circle', 'square')","('diagonal', 'horizontal')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
464,"('green', 'blue')","('circle', 'square')","('diagonal', 'vertical')",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
